time,open,high,low,close,PlotCandle (Цена откр.),PlotCandle (Макс.,PlotCandle (Мин.),PlotCandle (Закрыть),Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes
1763757900,84205.8,84618.2,84185.1,84529,84205.8,84618.2,84185.1,84529,,,,,,,,,,,,,,,,,,,,
1763758800,84529,84714.2,84312.2,84571.8,84529,84714.2,84312.2,84571.8,,,,,,,,,,,,,,,,,,,,
1763759700,84571.8,84955,84384.9,84914.6,84571.8,84955,84384.9,84914.6,,,,,,,,,,,,,,,,,,,,
1763760600,84914.6,85356,84896.2,85215.1,84914.6,85356,84896.2,85215.1,,,,,,,,,,,,,,,,,,,,
1763761500,85215.5,85374.5,85086.2,85142.4,85215.5,85374.5,85086.2,85142.4,,,,,,,,,,,,,,,,,,,,
1763762400,85142.5,85369.6,85033.4,85120.2,85142.5,85369.6,85033.4,85120.2,,,,,,,,,,,,,,,,,,,,
1763763300,85120.2,85175.2,84687.6,84780.3,85120.2,85175.2,84687.6,84780.3,,,,,,,,,,,,,,,,,,,,
1763764200,84780.3,84784.8,84299,84634.9,84780.3,84784.8,84299,84634.9,,,,,,,,,,,,,,,,,,,,
1763765100,84635,84925,84215.1,84242.3,84635,84925,84215.1,84242.3,,,,,,,,,,,,,,,,,,,,
1763766000,84242.2,84421.3,84078,84401.9,84242.2,84421.3,84078,84401.9,,,,,,,,,,,,,,,,,,,,
1763766900,84401.9,84999.1,84399.9,84989.6,84401.9,84999.1,84399.9,84989.6,,,,,,,,,,,,,,,,,,,,
1763767800,84989.5,85232.9,84827.4,85202.1,84989.5,85232.9,84827.4,85202.1,,,,,,,,,,,,,,,,,,,,
1763768700,85202.1,85322.4,84990.1,85093.5,85202.1,85322.4,84990.1,85093.5,,,,,,,,,,,,,,,,,,,,
1763769600,85093.6,85599.9,85055.8,85469.9,85093.6,85599.9,85055.8,85469.9,,,,,,,,,,,,,,,,,,,,
1763770500,85469.9,85479.8,84810.9,84850.2,85469.9,85479.8,84810.9,84850.2,,,,,,,,,,,,,,,,,,,,
1763771400,84850.2,85241.4,84850.1,85024.2,84850.2,85241.4,84850.1,85024.2,,,,,,,,,,,,,,,,,,,,
1763772300,85024.2,85045.8,84500.9,84695.1,85024.2,85045.8,84500.9,84695.1,,,,,,,,,,,,,,,,,,,,
1763773200,84695.1,84868,84537.4,84700.5,84695.1,84868,84537.4,84700.5,,,,,,,,,,,,,,,,,,,,
1763774100,84700.4,84905.6,84615.8,84845.8,84700.4,84905.6,84615.8,84845.8,,,,,,,,,,,,,,,,,,,,
1763775000,84845.8,85175.2,84833.2,84866.3,84845.8,85175.2,84833.2,84866.3,,,,,,,,,,,,,,,,,,,,
1763775900,84866.1,85143,84866,85143,84866.1,85143,84866,85143,,,,,,,,,,,,,,,,,,,,
1763776800,85143.5,85172.8,84605,84683,85143.5,85172.8,84605,84683,,,,,,,,,,,,,,,,,,,,
1763777700,84683.4,84776.4,84541.7,84663.7,84683.4,84776.4,84541.7,84663.7,,,,,,,,,,,,,,,,,,,,
1763778600,84663.7,84676.6,84248,84312.3,84663.7,84676.6,84248,84312.3,,,,,,,,,,,,,,,,,,,,
1763779500,84312.2,84507.8,84243.3,84492,84312.2,84507.8,84243.3,84492,,,,,,,,,,,,,,,,,,,,
1763780400,84492,84579.4,84264.6,84557.8,84492,84579.4,84264.6,84557.8,,,,,,,,,,,,,,,,,,,,
1763781300,84557.8,84557.8,84225,84387.3,84557.8,84557.8,84225,84387.3,,,,,,,,,,,,,,,,,,,,
1763782200,84387.3,84460,84183.6,84344.9,84387.3,84460,84183.6,84344.9,,,,,,,,,,,,,,,,,,,,
1763783100,84344.9,84458.1,84180,84414.1,84344.9,84458.1,84180,84414.1,,,,,,,,,,,,,,,,,,,,
1763784000,84414,84524.9,84019.1,84086.6,84414,84524.9,84019.1,84086.6,,,,,,,,,,,,,,,,,,,,
1763784900,84086.7,84228.8,83868,83964.5,84086.7,84228.8,83868,83964.5,,,,,,,,,,,,,,,,,,,,
1763785800,83964.5,84092.7,83792,83937,83964.5,84092.7,83792,83937,,,,,,,,,,,,,,,,,,,,
1763786700,83937,84287.6,83848,84206.7,83937,84287.6,83848,84206.7,,,,,,,,,,,,,,,,,,,,
1763787600,84206.7,84284,84086,84130,84206.7,84284,84086,84130,,,,,,,,,,,,,,,,,,,,
1763788500,84129.9,84129.9,83872.3,84044.6,84129.9,84129.9,83872.3,84044.6,,,,,,,,,,,,,,,,,,,,
1763789400,84044.6,84068,83833.8,83906.9,84044.6,84068,83833.8,83906.9,,,,,,,,,,,,,,,,,,,,
1763790300,83906.8,84284.1,83906.8,84250,83906.8,84284.1,83906.8,84250,,,,,,,,,,,,,,,,,,,,
1763791200,84250,84329.5,84040.3,84249.9,84250,84329.5,84040.3,84249.9,,,,,,,,,,,,,,,,,,,,
1763792100,84250,84537.2,84189.1,84465.9,84250,84537.2,84189.1,84465.9,,,,,,,,,,,,,,,,,,,,
1763793000,84465.9,84764.3,84465.9,84599,84465.9,84764.3,84465.9,84599,,,,,,,,,,,,,,,,,,,,
1763793900,84599,84696.7,84468.3,84597.5,84599,84696.7,84468.3,84597.5,,,,,,,,,,,,,,,,,,,,
1763794800,84597.4,84632.7,84376.9,84440.7,84597.4,84632.7,84376.9,84440.7,,,,,,,,,,,,,,,,,,,,
1763795700,84440.7,84594,84355.4,84452.5,84440.7,84594,84355.4,84452.5,,,,,,,,,,,,,,,,,,,,
1763796600,84452.5,84578.9,84356.9,84545,84452.5,84578.9,84356.9,84545,,,,,,,,,,,,,,,,,,,,
1763797500,84545,84626.1,84463.3,84537.4,84545,84626.1,84463.3,84537.4,,,,,,,,,,,,,,,,,,,,
1763798400,84537.4,84546.4,84396.6,84488.4,84537.4,84546.4,84396.6,84488.4,,,,,,,,,,,,,,,,,,,,
1763799300,84488.4,84510.2,84160.4,84181.9,84488.4,84510.2,84160.4,84181.9,,,,,,,,,,,,,,,,,,,,
1763800200,84181.8,84200,83896.6,84038.6,84181.8,84200,83896.6,84038.6,,,,,,,,,,,,,,,,,,,,
1763801100,84038.7,84146.6,83900,83979.3,84038.7,84146.6,83900,83979.3,,,,,,,,,,,,,,,,,,,,
1763802000,83979.3,84315.6,83914.8,84268.2,83979.3,84315.6,83914.8,84268.2,,,,,,,,,,,,,,,,,,,,
1763802900,84267.7,84286.2,83917.8,84073.8,84267.7,84286.2,83917.8,84073.8,,,,,,,,,,,,,,,,,,,,
1763803800,84073.8,84226.8,83821.3,83913.9,84073.8,84226.8,83821.3,83913.9,,,,,,,,,,,,,,,,,,,,
1763804700,83914,84100,83850,83898.5,83914,84100,83850,83898.5,,,,,,,,,,,,,,,,,,,,
1763805600,83898.6,84187.3,83881.8,84140,83898.6,84187.3,83881.8,84140,,,,,,,,,,,,,,,,,,,,
1763806500,84140,84162.4,83561.8,83656.2,84140,84162.4,83561.8,83656.2,,,,,,,,,,,,,,,,,,,,
1763807400,83656.1,83757.4,83512.9,83646.1,83656.1,83757.4,83512.9,83646.1,,,,,,,,,,,,,,,,,,,,
1763808300,83646.2,83770.7,83456,83666.1,83646.2,83770.7,83456,83666.1,,,,,,,,,,,,,,,,,,,,
1763809200,83666,84050,83552.7,83985.5,83666,84050,83552.7,83985.5,,,,,,,,,,,,,,,,,,,,
1763810100,83985.5,84268.8,83839.2,84195.9,83985.5,84268.8,83839.2,84195.9,,,,,,,,,,,,,,,,,,,,
1763811000,84195.9,84328.5,84078.3,84258.8,84195.9,84328.5,84078.3,84258.8,,,,,,,,,,,,,,,,,,,,
1763811900,84258.8,84258.8,84051.1,84066.2,84258.8,84258.8,84051.1,84066.2,,,,,,,,,,,,,,,,,,,,
1763812800,84066.2,84131,83635.4,83659.2,84066.2,84131,83635.4,83659.2,,,,,,,,,,,,,,,,,,,,
1763813700,83659.1,83857,83578.5,83625,83659.1,83857,83578.5,83625,,,,,,,,,,,,,,,,,,,,
1763814600,83624.9,83809.2,83616.6,83694.4,83624.9,83809.2,83616.6,83694.4,,,,,,,,,,,,,,,,,,,,
1763815500,83694.5,83892.2,83588.5,83845.2,83694.5,83892.2,83588.5,83845.2,,,,,,,,,,,,,,,,,,,,
1763816400,83845.2,84100,83607.4,84067.2,83845.2,84100,83607.4,84067.2,,,,,,,,,,,,,,,,,,,,
1763817300,84067.1,84093.6,83752.9,83858,84067.1,84093.6,83752.9,83858,,,,,,,,,,,,,,,,,,,,
1763818200,83858,83894.7,83666.4,83868.6,83858,83894.7,83666.4,83868.6,,,,,,,,,,,,,,,,,,,,
1763819100,83868.6,83996.9,83825.8,83908,83868.6,83996.9,83825.8,83908,,,,,,,,,,,,,,,,,,,,
1763820000,83907.9,84411.3,83892.5,84411.2,83907.9,84411.3,83892.5,84411.2,,,,,,,,,,,,,,,,,,,,
1763820900,84411.3,84712.7,84278,84528,84411.3,84712.7,84278,84528,,,,,,,,,,,,,,,,,,,,
1763821800,84528,84599,84333.4,84333.4,84528,84599,84333.4,84333.4,,,,,,,,,,,,,,,,,,,,
1763822700,84333.4,84515.2,84208.1,84451.5,84333.4,84515.2,84208.1,84451.5,,,,,,,,,,,,,,,,,,,,
1763823600,84451.4,84535.7,84250,84338.5,84451.4,84535.7,84250,84338.5,,,,,,,,,,,,,,,,,,,,
1763824500,84338.5,84471.3,84290,84385.1,84338.5,84471.3,84290,84385.1,,,,,,,,,,,,,,,,,,,,
1763825400,84385.1,84405.2,83991.1,84079.2,84385.1,84405.2,83991.1,84079.2,,,,,,,,,,,,,,,,,,,,
1763826300,84079.3,84278.7,83968.6,84239.9,84079.3,84278.7,83968.6,84239.9,,,,,,,,,,,,,,,,,,,,
1763827200,84239.9,84550,84175,84550,84239.9,84550,84175,84550,,,,,,,,,,,,,,,,,,,,
1763828100,84549.9,84643,84420,84563.5,84549.9,84643,84420,84563.5,,,,,,,,,,,,,,,,,,,,
1763829000,84563.5,84800,84466.8,84800,84563.5,84800,84466.8,84800,,,,,,,,,,,,,,,,,,,,
1763829900,84799.9,84888,84566.2,84659.7,84799.9,84888,84566.2,84659.7,,,,,,,,,,,,,,,,,,,,
1763830800,84659.6,84676.6,84385.2,84507.4,84659.6,84676.6,84385.2,84507.4,,,,,,,,,,,,,,,,,,,,
1763831700,84507.4,84689.8,84444.6,84668.7,84507.4,84689.8,84444.6,84668.7,,,,,,,,,,,,,,,,,,,,
1763832600,84668.6,84690,84475.2,84506.2,84668.6,84690,84475.2,84506.2,,,,,,,,,,,,,,,,,,,,
1763833500,84506.3,84598.7,84424.6,84515.5,84506.3,84598.7,84424.6,84515.5,,,,,,,,,,,,,,,,,,,,
1763834400,84515.2,84648.4,84453,84580.6,84515.2,84648.4,84453,84580.6,,,,,,,,,,,,,,,,,,,,
1763835300,84580.6,84593.2,84489,84565.9,84580.6,84593.2,84489,84565.9,,,,,,,,,,,,,,,,,,,,
1763836200,84565.8,84565.9,84425.9,84520,84565.8,84565.9,84425.9,84520,,,,,,,,,,,,,,,,,,,,
1763837100,84520,84640,84491.2,84624.8,84520,84640,84491.2,84624.8,,,,,,,,,,,,,,,,,,,,
1763838000,84624.8,84761.8,84547.9,84670.1,84624.8,84761.8,84547.9,84670.1,,,,,,,,,,,,,,,,,,,,
1763838900,84670.2,84755.6,84533.4,84577.8,84670.2,84755.6,84533.4,84577.8,,,,,,,,,,,,,,,,,,,,
1763839800,84577.9,84602.3,84463.6,84538.1,84577.9,84602.3,84463.6,84538.1,,,,,,,,,,,,,,,,,,,,
1763840700,84538.1,84689.8,84522.1,84566.7,84538.1,84689.8,84522.1,84566.7,,,,,,,,,,,,,,,,,,,,
1763841600,84566.8,84779.8,84553.8,84717,84566.8,84779.8,84553.8,84717,,,,,,,,,,,,,,,,,,,,
1763842500,84717,84765.2,84615,84707.2,84717,84765.2,84615,84707.2,,,,,,,,,,,,,,,,,,,,
1763843400,84707.1,84707.2,84370.3,84383.6,84707.1,84707.2,84370.3,84383.6,,,,,,,,,,,,,,,,,,,,
1763844300,84383.6,84467.8,84193.8,84426.7,84383.6,84467.8,84193.8,84426.7,,,,,,,,,,,,,,,,,,,,
1763845200,84426.7,84481.1,84195.4,84253.4,84426.7,84481.1,84195.4,84253.4,,,,,,,,,,,,,,,,,,,,
1763846100,84253.3,84398.6,84251.9,84270.9,84253.3,84398.6,84251.9,84270.9,,,,,,,,,,,,,,,,,,,,
1763847000,84270.9,84410.7,84244,84366.4,84270.9,84410.7,84244,84366.4,,,,,,,,,,,,,,,,,,,,
1763847900,84366.4,84411.5,84274.9,84370,84366.4,84411.5,84274.9,84370,,,,,,,,,,,,,,,,,,,,
1763848800,84370.1,84557.7,84234.8,84548.9,84370.1,84557.7,84234.8,84548.9,,,,,,,,,,,,,,,,,,,,
1763849700,84548.9,84650,84487.3,84570.4,84548.9,84650,84487.3,84570.4,,,,,,,,,,,,,,,,,,,,
1763850600,84570.3,84713.8,84523.4,84709.9,84570.3,84713.8,84523.4,84709.9,,,,,,,,,,,,,,,,,,,,
1763851500,84709.9,85238.3,84679.4,85020.6,84709.9,85238.3,84679.4,85020.6,,,,,,,,,,,,,,,,,,,,
1763852400,85020.5,85139.9,84800,84992.7,85020.5,85139.9,84800,84992.7,,,,,,,,,,,,,,,,,,,,
1763853300,84992.8,85008.9,84721.6,84816.4,84992.8,85008.9,84721.6,84816.4,,,,,,,,,,,,,,,,,,,,
1763854200,84816.3,84997.8,84671.3,84761.3,84816.3,84997.8,84671.3,84761.3,,,,,,,,,,,,,,,,,,,,
1763855100,84761.3,84777.6,84618,84689.4,84761.3,84777.6,84618,84689.4,,,,,,,,,,,,,,,,,,,,
1763856000,84689.4,85148.1,84622,85147.3,84689.4,85148.1,84622,85147.3,,,,,,,,,,,,,,,,,,,,
1763856900,85147.3,85286.8,84958.5,85029.5,85147.3,85286.8,84958.5,85029.5,,,,,,,,,,,,,,,,,,,,
1763857800,85029.4,85118.7,84854.4,84958.7,85029.4,85118.7,84854.4,84958.7,,,,,,,,,,,,,,,,,,,,
1763858700,84958.8,85092.2,84847.5,84929.1,84958.8,85092.2,84847.5,84929.1,,,,,,,,,,,,,,,,,,,,
1763859600,84929.2,85300,84910.8,85292.9,84929.2,85300,84910.8,85292.9,,,,,,,,,,,,,,,,,,,,
1763860500,85292.9,85584.2,85242.4,85484.8,85292.9,85584.2,85242.4,85484.8,,,,,,,,,,,,,,,,,,,,
1763861400,85484.8,85892.5,85404.8,85837.4,85484.8,85892.5,85404.8,85837.4,,,,,,,,,,,,,,,,,,,,
1763862300,85837.4,86200,85673,85837.5,85837.4,86200,85673,85837.5,,,,,,,,,,,,,,,,,,,,
1763863200,85837.5,86050,85629.3,85777.2,85837.5,86050,85629.3,85777.2,,,,,,,,,,,,,,,,,,,,
1763864100,85777.3,86162.3,85681.9,85994.6,85777.3,86162.3,85681.9,85994.6,,,,,,,,,,,,,,,,,,,,
1763865000,85994.8,86300,85978.4,86119.9,85994.8,86300,85978.4,86119.9,,,,,,,,,,,,,,,,,,,,
1763865900,86120,86248.4,85912.6,85948.4,86120,86248.4,85912.6,85948.4,,,,,,,,,,,,,,,,,,,,
1763866800,85948.5,86050,85777.7,85837.5,85948.5,86050,85777.7,85837.5,,,,,,,,,,,,,,,,,,,,
1763867700,85837.4,85910.8,85764.1,85898.9,85837.4,85910.8,85764.1,85898.9,,,,,,,,,,,,,,,,,,,,
1763868600,85898.8,86116.1,85845.2,86039.3,85898.8,86116.1,85845.2,86039.3,,,,,,,,,,,,,,,,,,,,
1763869500,86039.3,86261,85958.5,86261,86039.3,86261,85958.5,86261,,,,,,,,,,,,,,,,,,,,
1763870400,86261,86469.4,86104.8,86420,86261,86469.4,86104.8,86420,,,,,,,,,,,,,,,,,,,,
1763871300,86420,86826.8,86326.1,86444.8,86420,86826.8,86326.1,86444.8,,,,,,,,,,,,,,,,,,,,
1763872200,86444.8,86582.4,86380,86539.9,86444.8,86582.4,86380,86539.9,,,,,,,,,,,,,,,,,,,,
1763873100,86539.9,86654.4,86408.1,86499.3,86539.9,86654.4,86408.1,86499.3,,,,,,,,,,,,,,,,,,,,
1763874000,86499.4,86540.5,86331.9,86400.1,86499.4,86540.5,86331.9,86400.1,,,,,,,,,,,,,,,,,,,,
1763874900,86400.1,86408.6,86183.4,86198,86400.1,86408.6,86183.4,86198,,,,,,,,,,,,,,,,,,,,
1763875800,86198,86233.1,85935,86000,86198,86233.1,85935,86000,,,,,,,,,,,,,,,,,,,,
1763876700,86000,86315.5,86000,86315.3,86000,86315.5,86000,86315.3,,,,,,,,,,,,,,,,,,,,
1763877600,86315.2,86458.7,86223.7,86241.2,86315.2,86458.7,86223.7,86241.2,,,,,,,,,,,,,,,,,,,,
1763878500,86241.2,86264.9,86039.8,86118,86241.2,86264.9,86039.8,86118,,,,,,,,,,,,,,,,,,,,
1763879400,86117.9,86141.9,85946,85986.8,86117.9,86141.9,85946,85986.8,,,,,,,,,,,,,,,,,,,,
1763880300,85986.8,86071.8,85819.8,85819.8,85986.8,86071.8,85819.8,85819.8,,,,,,,,,,,,,,,,,,,,
1763881200,85819.8,85881.5,85544.7,85828,85819.8,85881.5,85544.7,85828,,,,,,,,,,,,,,,,,,,,
1763882100,85828.1,85854.2,85348.7,85488.5,85828.1,85854.2,85348.7,85488.5,,,,,,,,,,,,,,,,,,,,
1763883000,85488.5,85687.9,85411.1,85661.6,85488.5,85687.9,85411.1,85661.6,,,,,,,,,,,,,,,,,,,,
1763883900,85661.5,85765.4,85600,85732,85661.5,85765.4,85600,85732,,,,,,,,,,,,,,,,,,,,
1763884800,85732.1,86039.7,85724.7,85944,85732.1,86039.7,85724.7,85944,,,,,,,,,,,,,,,,,,,,
1763885700,85944,86074.4,85900,85942.4,85944,86074.4,85900,85942.4,,,,,,,,,,,,,,,,,,,,
1763886600,85942.4,85982.5,85803.8,85817.3,85942.4,85982.5,85803.8,85817.3,,,,,,,,,,,,,,,,,,,,
1763887500,85817.9,86158.7,85817.9,86100,85817.9,86158.7,85817.9,86100,,,,,,,,,,,,,,,,,,,,
1763888400,86100,86195.8,86031.6,86176.5,86100,86195.8,86031.6,86176.5,,,,,,,,,,,,,,,,,,,,
1763889300,86176.5,86216.6,86050,86116.6,86176.5,86216.6,86050,86116.6,,,,,,,,,,,,,,,,,,,,
1763890200,86116.7,86438.5,86052.4,86404.9,86116.7,86438.5,86052.4,86404.9,,,,,,,,,,,,,,,,,,,,
1763891100,86405,86418.9,86271.5,86348.2,86405,86418.9,86271.5,86348.2,,,,,,,,,,,,,,,,,,,,
1763892000,86348.2,86410,86194.3,86239.8,86348.2,86410,86194.3,86239.8,,,,,,,,,,,,,,,,,,,,
1763892900,86239.8,86341.3,86109.1,86125.6,86239.8,86341.3,86109.1,86125.6,,,,,,,,,,,,,,,,,,,,
1763893800,86125.6,86273,86049.7,86188.1,86125.6,86273,86049.7,86188.1,,,,,,,,,,,,,,,,,,,,
1763894700,86188.2,86244.6,86000,86023.9,86188.2,86244.6,86000,86023.9,,,,,,,,,,,,,,,,,,,,
1763895600,86024,86024,85777.9,85906.5,86024,86024,85777.9,85906.5,,,,,,,,,,,,,,,,,,,,
1763896500,85906.5,86092.2,85829.8,86004.2,85906.5,86092.2,85829.8,86004.2,,,,,,,,,,,,,,,,,,,,
1763897400,86004.2,86235.3,85992,86213.4,86004.2,86235.3,85992,86213.4,,,,,,,,,,,,,,,,,,,,
1763898300,86213.4,86379.9,86150,86290.3,86213.4,86379.9,86150,86290.3,,,,,,,,,,,,,,,,,,,,
1763899200,86290.3,86608.6,86222,86561.7,86290.3,86608.6,86222,86561.7,,,,,,,,,,,,,,,,,,,,
1763900100,86561.8,86805.7,86561.7,86733.7,86561.8,86805.7,86561.7,86733.7,,,,,,,,,,,,,,,,,,,,
1763901000,86733.7,86858,86434.1,86550.6,86733.7,86858,86434.1,86550.6,,,,,,,,,,,,,,,,,,,,
1763901900,86550.6,86639.4,86405.2,86485.1,86550.6,86639.4,86405.2,86485.1,,,,,,,,,,,,,,,,,,,,
1763902800,86485.1,86713.6,86270.4,86308.5,86485.1,86713.6,86270.4,86308.5,,,,,,,,,,,,,,,,,,,,
1763903700,86308.6,86609.8,86308.6,86432.2,86308.6,86609.8,86308.6,86432.2,,,,,,,,,,,,,,,,,,,,
1763904600,86432.1,86693,86363.1,86668.4,86432.1,86693,86363.1,86668.4,,,,,,,,,,,,,,,,,,,,
1763905500,86668.3,86899,86607.4,86887.9,86668.3,86899,86607.4,86887.9,,,,,,,,,,,,,,,,,,,,
1763906400,86887.9,87178.9,86700,86770.1,86887.9,87178.9,86700,86770.1,,,,,,,,,,,,,,,,,,,,
1763907300,86770.1,86809.9,86604.6,86748,86770.1,86809.9,86604.6,86748,,,,,,,,,,,,,,,,,,,,
1763908200,86748,86902,86609.8,86718.1,86748,86902,86609.8,86718.1,,,,,,,,,,,,,,,,,,,,
1763909100,86718,86806.1,86444,86512.2,86718,86806.1,86444,86512.2,,,,,,,,,,,,,,,,,,,,
1763910000,86512.3,86727.5,86406.1,86662.7,86512.3,86727.5,86406.1,86662.7,,,,,,,,,,,,,,,,,,,,
1763910900,86662.7,86775.3,86557.5,86657.6,86662.7,86775.3,86557.5,86657.6,,,,,,,,,,,,,,,,,,,,
1763911800,86657.7,87034.9,86621.2,86972.4,86657.7,87034.9,86621.2,86972.4,,,,,,,,,,,,,,,,,,,,
1763912700,86972.4,87222,86867.7,87042.8,86972.4,87222,86867.7,87042.8,,,,,,,,,,,,,,,,,,,,
1763913600,87042.8,87472,87032,87150.1,87042.8,87472,87032,87150.1,,,,,,,,,,,,,,,,,,,,
1763914500,87150.1,87171.1,86930,87028.7,87150.1,87171.1,86930,87028.7,,,,,,,,,,,,,,,,,,,,
1763915400,87028.6,87387.1,86888,87306.6,87028.6,87387.1,86888,87306.6,,,,,,,,,,,,,,,,,,,,
1763916300,87306.5,87306.6,86632.9,86647.4,87306.5,87306.6,86632.9,86647.4,,,,,,,,,,,,,,,,,,,,
1763917200,86647.4,86785.8,86458,86666.1,86647.4,86785.8,86458,86666.1,,,,,,,,,,,,,,,,,,,,
1763918100,86666,86877.7,86510.9,86845.1,86666,86877.7,86510.9,86845.1,,,,,,,,,,,,,,,,,,,,
1763919000,86845.1,86920.4,86708.6,86833.5,86845.1,86920.4,86708.6,86833.5,,,,,,,,,,,,,,,,,,,,
1763919900,86833.5,86837.5,86546.2,86699.4,86833.5,86837.5,86546.2,86699.4,,,,,,,,,,,,,,,,,,,,
1763920800,86699.4,86894.2,86673.5,86757.7,86699.4,86894.2,86673.5,86757.7,,,,,,,,,,,,,,,,,,,,
1763921700,86757.7,87136.9,86738.5,86844.7,86757.7,87136.9,86738.5,86844.7,,,,,,,,,,,,,,,,,,,,
1763922600,86844.7,87223.3,86830.3,87153.4,86844.7,87223.3,86830.3,87153.4,,,,,,,,,,,,,,,,,,,,
1763923500,87153.4,87153.4,86882,86950.8,87153.4,87153.4,86882,86950.8,,,,,,,,,,,,,,,,,,,,
1763924400,86950.7,87212.9,86888,87191.6,86950.7,87212.9,86888,87191.6,,,,,,,,,,,,,,,,,,,,
1763925300,87191.6,87498.2,87191.5,87274,87191.6,87498.2,87191.5,87274,,,,,,,,,,,,,,,,,,,,
1763926200,87274,87653.9,87268.2,87581.4,87274,87653.9,87268.2,87581.4,,,,,,,,,,,,,,,,,,,,
1763927100,87581.3,87610,87233.7,87276.7,87581.3,87610,87233.7,87276.7,,,,,,,,,,,,,,,,,,,,
1763928000,87276.7,87491,87175.6,87402.5,87276.7,87491,87175.6,87402.5,,,,,,,,,,,,,,,,,,,,
1763928900,87402.6,87652.9,87365.9,87581.8,87402.6,87652.9,87365.9,87581.8,,,,,,,,,,,,,,,,,,,,
1763929800,87581.7,87610.9,87369.5,87482.5,87581.7,87610.9,87369.5,87482.5,,,,,,,,,,,,,,,,,,,,
1763930700,87482.5,87555.9,87369.4,87435,87482.5,87555.9,87369.4,87435,,,,,,,,,,,,,,,,,,,,
1763931600,87435.1,87493.7,87100,87244.7,87435.1,87493.7,87100,87244.7,,,,,,,,,,,,,,,,,,,,
1763932500,87244.6,87549.8,87222.9,87549.8,87244.6,87549.8,87222.9,87549.8,,,,,,,,,,,,,,,,,,,,
1763933400,87549.7,87776.8,87505,87610,87549.7,87776.8,87505,87610,,,,,,,,,,,,,,,,,,,,
1763934300,87610,87950,87572.4,87945,87610,87950,87572.4,87945,,,,,,,,,,,,,,,,,,,,
1763935200,87944.9,88100,87630.1,87700,87944.9,88100,87630.1,87700,,,,,,,,,,,,,,,,,,,,
1763936100,87700,87960,87511.6,87866.6,87700,87960,87511.6,87866.6,,,,,,,,,,,,,,,,,,,,
1763937000,87866.6,87866.6,87616.6,87714.8,87866.6,87866.6,87616.6,87714.8,,,,,,,,,,,,,,,,,,,,
1763937900,87714.8,88000,87700.1,87964.7,87714.8,88000,87700.1,87964.7,,,,,,,,,,,,,,,,,,,,
1763938800,87964.7,88049.8,87280.8,87290,87964.7,88049.8,87280.8,87290,,,,,,,,,,,,,,,,,,,,
1763939700,87290,87389.8,86815,87029.6,87290,87389.8,86815,87029.6,,,,,,,,,,,,,,,,,,,,
1763940600,87029.7,87029.7,86700,86831.7,87029.7,87029.7,86700,86831.7,,,,,,,,,,,,,,,,,,,,
1763941500,86831.7,86916.9,86716.2,86807.7,86831.7,86916.9,86716.2,86807.7,,,,,,,,,,,,,,,,,,,,
1763942400,86807.6,86807.6,86250.1,86307.5,86807.6,86807.6,86250.1,86307.5,,,,,,,,,,,,,,,,,,,,
1763943300,86307.4,86447.3,85915,86416.1,86307.4,86447.3,85915,86416.1,,,,,,,,,,,,,,,,,,,,
1763944200,86416.1,86968.6,86224.9,86839.2,86416.1,86968.6,86224.9,86839.2,,,,,,,,,,,,,,,,,,,,
1763945100,86839.2,87189.1,86637.6,86701.8,86839.2,87189.1,86637.6,86701.8,,,,,,,,,,,,,,,,,,,,
1763946000,86701.7,86970.7,86493.2,86731,86701.7,86970.7,86493.2,86731,,,,,,,,,,,,,,,,,,,,
1763946900,86731,86894,86550.2,86790.9,86731,86894,86550.2,86790.9,,,,,,,,,,,,,,,,,,,,
1763947800,86790.8,86820.8,86360.9,86491.3,86790.8,86820.8,86360.9,86491.3,,,,,,,,,,,,,,,,,,,,
1763948700,86491.2,87054,86402.2,87033.6,86491.2,87054,86402.2,87033.6,,,,,,,,,,,,,,,,,,,,
1763949600,87033.6,87936.2,86976.8,87871,87033.6,87936.2,86976.8,87871,,,,,,,,,,,,,,,,,,,,
1763950500,87870.9,88049.5,87654,87673.2,87870.9,88049.5,87654,87673.2,,,,,,,,,,,,,,,,,,,,
1763951400,87673.2,87770.1,87222.1,87345,87673.2,87770.1,87222.1,87345,,,,,,,,,,,,,,,,,,,,
1763952300,87345.4,87483.6,87200,87483.6,87345.4,87483.6,87200,87483.6,,,,,,,,,,,,,,,,,,,,
1763953200,87483.6,87548.2,87150.7,87276.3,87483.6,87548.2,87150.7,87276.3,,,,,,,,,,,,,,,,,,,,
1763954100,87276.2,87756.4,87196,87577.2,87276.2,87756.4,87196,87577.2,,,,,,,,,,,,,,,,,,,,
1763955000,87577.2,87651.6,87327.6,87411.3,87577.2,87651.6,87327.6,87411.3,,,,,,,,,,,,,,,,,,,,
1763955900,87411.2,87481.9,87213.9,87408.8,87411.2,87481.9,87213.9,87408.8,,,,,,,,,,,,,,,,,,,,
1763956800,87408.7,87555.4,87291,87300,87408.7,87555.4,87291,87300,,,,,,,,,,,,,,,,,,,,
